ID,start_date,year,month,receiver_country,initiator_country,inclusion_criteria,inclusion_criteria_subcode,incident_type,receiver_region
26,2006-01-01,2006.0,1.0,Canada,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,Canada,China,Attack conducted by<br>non-state actors with political goals,,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,Canada,China,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,Canada,China,Non politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,France,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,France,China,Attack conducted by<br>non-state actors with political goals,,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,France,China,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,France,China,Non politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,Switzerland,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,Switzerland,China,Attack conducted by<br>non-state actors with political goals,,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,Switzerland,China,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,Switzerland,China,Non politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,Germany,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,Germany,China,Attack conducted by<br>non-state actors with political goals,,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,Germany,China,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,Germany,China,Non politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,India,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,India,China,Attack conducted by<br>non-state actors with political goals,,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,India,China,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,India,China,Non politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,Japan,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,Japan,China,Attack conducted by<br>non-state actors with political goals,,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,Japan,China,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,Japan,China,Non politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,United Kingdom,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,United Kingdom,China,Attack conducted by<br>non-state actors with political goals,,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,United Kingdom,China,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,United Kingdom,China,Non politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,United Arab Emirates,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,United Arab Emirates,China,Attack conducted by<br>non-state actors with political goals,,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,United Arab Emirates,China,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
26,2006-01-01,2006.0,1.0,United Arab Emirates,China,Non politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA', 'SCO', 'SCS', 'NEA', 'NORTHEU', 'MENA', 'MEA', 'GULFC']"
27,2006-01-01,2006.0,1.0,Belgium,United States,Attack conducted by<br>a nation state,,Data theft,"['EUROPE', 'EU(MS)', 'NATO', 'WESTEU']"
27,2006-01-01,2006.0,1.0,Belgium,United States,Politicised attack<br>on non-political target(s),,Data theft,"['EUROPE', 'EU(MS)', 'NATO', 'WESTEU']"
28,2006-03-01,2006.0,3.0,Denmark,Unknown,Attack conducted by<br>non-state actors with political goals,,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
29,2006-06-01,2006.0,6.0,United States,China,Non politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM']"
29,2006-06-01,2006.0,6.0,United States,China,Non politicised attack<br>on political target(s),,Hijacking without Misuse,"['NATO', 'NORTHAM']"
30,2006-06-08,2006.0,6.0,Germany,Germany,Attack conducted by<br>a nation state,,Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA']"
30,2006-06-08,2006.0,6.0,Germany,Germany,Non politicised attack<br>on political target(s),,Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA']"
30,2006-06-08,2006.0,6.0,Afghanistan,Germany,Attack conducted by<br>a nation state,,Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA']"
30,2006-06-08,2006.0,6.0,Afghanistan,Germany,Non politicised attack<br>on political target(s),,Data theft,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA']"
31,2006-08-01,2006.0,8.0,United States,China,Attack conducted by<br>a nation state,,Data theft,"['NATO', 'NORTHAM']"
31,2006-08-01,2006.0,8.0,United States,China,Politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM']"
32,2006-08-01,2006.0,8.0,United States,China,Attack conducted by<br>non-state actors with political goals,Attack conducted by<br>a state-affiliated group,Hijacking without Misuse,"['NATO', 'NORTHAM']"
32,2006-08-01,2006.0,8.0,United States,China,Attack conducted by<br>non-state actors with political goals,,Hijacking without Misuse,"['NATO', 'NORTHAM']"
32,2006-08-01,2006.0,8.0,United States,China,Non politicised attack<br>on political target(s),Attack conducted by<br>a state-affiliated group,Hijacking without Misuse,"['NATO', 'NORTHAM']"
32,2006-08-01,2006.0,8.0,United States,China,Non politicised attack<br>on political target(s),,Hijacking without Misuse,"['NATO', 'NORTHAM']"
33,2006-11-15,2006.0,11.0,United States,China,Attack conducted by<br>a nation state,,Data theft,"['NATO', 'NORTHAM']"
33,2006-11-15,2006.0,11.0,United States,China,Attack conducted by<br>a nation state,,Disruption,"['NATO', 'NORTHAM']"
33,2006-11-15,2006.0,11.0,United States,China,Non politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM']"
33,2006-11-15,2006.0,11.0,United States,China,Non politicised attack<br>on political target(s),,Disruption,"['NATO', 'NORTHAM']"
34,2006-01-01,2006.0,1.0,United States,China,Attack conducted by<br>a nation state,,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,United States,China,Attack conducted by<br>a nation state,,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,United States,China,Politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,United States,China,Politicised attack<br>on political target(s),,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,United Kingdom,China,Attack conducted by<br>a nation state,,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,United Kingdom,China,Attack conducted by<br>a nation state,,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,United Kingdom,China,Politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,United Kingdom,China,Politicised attack<br>on political target(s),,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Canada,China,Attack conducted by<br>a nation state,,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Canada,China,Attack conducted by<br>a nation state,,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Canada,China,Politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Canada,China,Politicised attack<br>on political target(s),,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Taiwan,China,Attack conducted by<br>a nation state,,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Taiwan,China,Attack conducted by<br>a nation state,,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Taiwan,China,Politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Taiwan,China,Politicised attack<br>on political target(s),,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Singapore,China,Attack conducted by<br>a nation state,,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Singapore,China,Attack conducted by<br>a nation state,,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Singapore,China,Politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Singapore,China,Politicised attack<br>on political target(s),,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Switzerland,China,Attack conducted by<br>a nation state,,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Switzerland,China,Attack conducted by<br>a nation state,,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Switzerland,China,Politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Switzerland,China,Politicised attack<br>on political target(s),,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Belgium,China,Attack conducted by<br>a nation state,,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Belgium,China,Attack conducted by<br>a nation state,,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Belgium,China,Politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Belgium,China,Politicised attack<br>on political target(s),,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Israel,China,Attack conducted by<br>a nation state,,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Israel,China,Attack conducted by<br>a nation state,,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Israel,China,Politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Israel,China,Politicised attack<br>on political target(s),,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,India,China,Attack conducted by<br>a nation state,,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,India,China,Attack conducted by<br>a nation state,,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,India,China,Politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,India,China,Politicised attack<br>on political target(s),,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Japan,China,Attack conducted by<br>a nation state,,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Japan,China,Attack conducted by<br>a nation state,,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Japan,China,Politicised attack<br>on political target(s),,Data theft,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
34,2006-01-01,2006.0,1.0,Japan,China,Politicised attack<br>on political target(s),,Hijacking with Misuse,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'WESTEU', 'MENA', 'MEA', 'SASIA', 'SCO', 'NEA']"
35,2007-01-01,2007.0,1.0,Russia,China,Attack conducted by<br>non-state actors with political goals,,Data theft,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,2007-01-01,2007.0,1.0,Russia,China,Non politicised attack<br>on political target(s),,Data theft,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,2007-01-01,2007.0,1.0,Russia,Russia,Attack conducted by<br>non-state actors with political goals,,Data theft,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,2007-01-01,2007.0,1.0,Russia,Russia,Non politicised attack<br>on political target(s),,Data theft,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,2007-01-01,2007.0,1.0,Kazakhstan,China,Attack conducted by<br>non-state actors with political goals,,Data theft,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,2007-01-01,2007.0,1.0,Kazakhstan,China,Non politicised attack<br>on political target(s),,Data theft,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,2007-01-01,2007.0,1.0,Kazakhstan,Russia,Attack conducted by<br>non-state actors with political goals,,Data theft,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,2007-01-01,2007.0,1.0,Kazakhstan,Russia,Non politicised attack<br>on political target(s),,Data theft,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
35,2007-01-01,2007.0,1.0,Azerbaijan,China,Attack conducted by<br>non-state actors with political goals,,Data theft,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'CENTAS', 'EU(MS)', 'NATO', 'WESTEU', 'SASIA', 'MENA', 'MEA']"
