ID,start_date,receiver_country,incident_type,initiator_country,initiator_category,initiator_name,receiver_region
18,2005-01-01,Philippines,Data theft,China,"Non-state actor, state-affiliation suggested","APT30/Raspberry Typhoon fka RADIUM/Naikon/G0013 (PLA, Unit 78020)","['ASIA', 'SASIA', 'SCO', 'NATO', 'NORTHAM', 'SCS', 'SEA', 'NEA', 'MENA', 'MEA', 'GULFC']"
18,2005-01-01,Philippines,Data theft,China,"Non-state actor, state-affiliation suggested",PLA Unit 78020,"['ASIA', 'SASIA', 'SCO', 'NATO', 'NORTHAM', 'SCS', 'SEA', 'NEA', 'MENA', 'MEA', 'GULFC']"
18,2005-01-01,"Korea, Republic of",Data theft,China,"Non-state actor, state-affiliation suggested","APT30/Raspberry Typhoon fka RADIUM/Naikon/G0013 (PLA, Unit 78020)","['ASIA', 'SASIA', 'SCO', 'NATO', 'NORTHAM', 'SCS', 'SEA', 'NEA', 'MENA', 'MEA', 'GULFC']"
18,2005-01-01,"Korea, Republic of",Data theft,China,"Non-state actor, state-affiliation suggested",PLA Unit 78020,"['ASIA', 'SASIA', 'SCO', 'NATO', 'NORTHAM', 'SCS', 'SEA', 'NEA', 'MENA', 'MEA', 'GULFC']"
18,2005-01-01,Singapore,Data theft,China,"Non-state actor, state-affiliation suggested","APT30/Raspberry Typhoon fka RADIUM/Naikon/G0013 (PLA, Unit 78020)","['ASIA', 'SASIA', 'SCO', 'NATO', 'NORTHAM', 'SCS', 'SEA', 'NEA', 'MENA', 'MEA', 'GULFC']"
18,2005-01-01,Singapore,Data theft,China,"Non-state actor, state-affiliation suggested",PLA Unit 78020,"['ASIA', 'SASIA', 'SCO', 'NATO', 'NORTHAM', 'SCS', 'SEA', 'NEA', 'MENA', 'MEA', 'GULFC']"
18,2005-01-01,Saudi Arabia,Data theft,China,"Non-state actor, state-affiliation suggested","APT30/Raspberry Typhoon fka RADIUM/Naikon/G0013 (PLA, Unit 78020)","['ASIA', 'SASIA', 'SCO', 'NATO', 'NORTHAM', 'SCS', 'SEA', 'NEA', 'MENA', 'MEA', 'GULFC']"
18,2005-01-01,Saudi Arabia,Data theft,China,"Non-state actor, state-affiliation suggested",PLA Unit 78020,"['ASIA', 'SASIA', 'SCO', 'NATO', 'NORTHAM', 'SCS', 'SEA', 'NEA', 'MENA', 'MEA', 'GULFC']"
18,2005-01-01,Thailand,Data theft,China,"Non-state actor, state-affiliation suggested","APT30/Raspberry Typhoon fka RADIUM/Naikon/G0013 (PLA, Unit 78020)","['ASIA', 'SASIA', 'SCO', 'NATO', 'NORTHAM', 'SCS', 'SEA', 'NEA', 'MENA', 'MEA', 'GULFC']"
18,2005-01-01,Thailand,Data theft,China,"Non-state actor, state-affiliation suggested",PLA Unit 78020,"['ASIA', 'SASIA', 'SCO', 'NATO', 'NORTHAM', 'SCS', 'SEA', 'NEA', 'MENA', 'MEA', 'GULFC']"
19,2005-01-01,United States,Data theft,Brazil,Non-state-group,Poseidon Group,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'CSTO', 'SCO', 'MENA', 'MEA', 'GULFC', 'SASIA', 'EASTEU']"
19,2005-01-01,United States,Hijacking with Misuse,Brazil,Non-state-group,Poseidon Group,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'CSTO', 'SCO', 'MENA', 'MEA', 'GULFC', 'SASIA', 'EASTEU']"
19,2005-01-01,Brazil,Data theft,Brazil,Non-state-group,Poseidon Group,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'CSTO', 'SCO', 'MENA', 'MEA', 'GULFC', 'SASIA', 'EASTEU']"
19,2005-01-01,Brazil,Hijacking with Misuse,Brazil,Non-state-group,Poseidon Group,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'CSTO', 'SCO', 'MENA', 'MEA', 'GULFC', 'SASIA', 'EASTEU']"
19,2005-01-01,France,Data theft,Brazil,Non-state-group,Poseidon Group,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'CSTO', 'SCO', 'MENA', 'MEA', 'GULFC', 'SASIA', 'EASTEU']"
19,2005-01-01,France,Hijacking with Misuse,Brazil,Non-state-group,Poseidon Group,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'CSTO', 'SCO', 'MENA', 'MEA', 'GULFC', 'SASIA', 'EASTEU']"
19,2005-01-01,Kazakhstan,Data theft,Brazil,Non-state-group,Poseidon Group,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'CSTO', 'SCO', 'MENA', 'MEA', 'GULFC', 'SASIA', 'EASTEU']"
19,2005-01-01,Kazakhstan,Hijacking with Misuse,Brazil,Non-state-group,Poseidon Group,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'CSTO', 'SCO', 'MENA', 'MEA', 'GULFC', 'SASIA', 'EASTEU']"
19,2005-01-01,United Arab Emirates,Data theft,Brazil,Non-state-group,Poseidon Group,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'CSTO', 'SCO', 'MENA', 'MEA', 'GULFC', 'SASIA', 'EASTEU']"
19,2005-01-01,United Arab Emirates,Hijacking with Misuse,Brazil,Non-state-group,Poseidon Group,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'CSTO', 'SCO', 'MENA', 'MEA', 'GULFC', 'SASIA', 'EASTEU']"
19,2005-01-01,India,Data theft,Brazil,Non-state-group,Poseidon Group,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'CSTO', 'SCO', 'MENA', 'MEA', 'GULFC', 'SASIA', 'EASTEU']"
19,2005-01-01,India,Hijacking with Misuse,Brazil,Non-state-group,Poseidon Group,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'CSTO', 'SCO', 'MENA', 'MEA', 'GULFC', 'SASIA', 'EASTEU']"
19,2005-01-01,Russia,Data theft,Brazil,Non-state-group,Poseidon Group,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'CSTO', 'SCO', 'MENA', 'MEA', 'GULFC', 'SASIA', 'EASTEU']"
19,2005-01-01,Russia,Hijacking with Misuse,Brazil,Non-state-group,Poseidon Group,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'CSTO', 'SCO', 'MENA', 'MEA', 'GULFC', 'SASIA', 'EASTEU']"
20,2005-02-01,Kyrgyzstan,Disruption,Kyrgyzstan,Unknown - not attributed,,"['ASIA', 'CENTAS', 'CSTO', 'SCS']"
21,2006-01-01,Qatar,Data theft,United States,State,NSA/Equation Group,"['ASIA', 'MENA', 'MEA', 'GULFC']"
22,2006-01-01,Russia,Data theft,United States,State,NSA/Equation Group,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
23,2006-01-01,United States,Data theft,China,State,"APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM']"
23,2006-01-01,United States,Data theft,China,State,PLA Unit 61398,"['NATO', 'NORTHAM']"
24,2006-01-01,United States,Data theft,China,State,,"['NATO', 'NORTHAM']"
25,2006-01-01,United States,Data theft,China,"Non-state actor, state-affiliation suggested","APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,United States,Data theft,China,"Non-state actor, state-affiliation suggested",PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,United States,Data theft,China,Non-state-group,"APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,United States,Data theft,China,Non-state-group,PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,Canada,Data theft,China,"Non-state actor, state-affiliation suggested","APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,Canada,Data theft,China,"Non-state actor, state-affiliation suggested",PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,Canada,Data theft,China,Non-state-group,"APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,Canada,Data theft,China,Non-state-group,PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,"Korea, Republic of",Data theft,China,"Non-state actor, state-affiliation suggested","APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,"Korea, Republic of",Data theft,China,"Non-state actor, state-affiliation suggested",PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,"Korea, Republic of",Data theft,China,Non-state-group,"APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,"Korea, Republic of",Data theft,China,Non-state-group,PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,Taiwan,Data theft,China,"Non-state actor, state-affiliation suggested","APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,Taiwan,Data theft,China,"Non-state actor, state-affiliation suggested",PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,Taiwan,Data theft,China,Non-state-group,"APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,Taiwan,Data theft,China,Non-state-group,PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,Vietnam,Data theft,China,"Non-state actor, state-affiliation suggested","APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,Vietnam,Data theft,China,"Non-state actor, state-affiliation suggested",PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,Vietnam,Data theft,China,Non-state-group,"APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,Vietnam,Data theft,China,Non-state-group,PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,Germany,Data theft,China,"Non-state actor, state-affiliation suggested","APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,Germany,Data theft,China,"Non-state actor, state-affiliation suggested",PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,Germany,Data theft,China,Non-state-group,"APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,Germany,Data theft,China,Non-state-group,PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,India,Data theft,China,"Non-state actor, state-affiliation suggested","APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,India,Data theft,China,"Non-state actor, state-affiliation suggested",PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,India,Data theft,China,Non-state-group,"APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,India,Data theft,China,Non-state-group,PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,Japan,Data theft,China,"Non-state actor, state-affiliation suggested","APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,Japan,Data theft,China,"Non-state actor, state-affiliation suggested",PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,Japan,Data theft,China,Non-state-group,"APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,Japan,Data theft,China,Non-state-group,PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,United Kingdom,Data theft,China,"Non-state actor, state-affiliation suggested","APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,United Kingdom,Data theft,China,"Non-state actor, state-affiliation suggested",PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,United Kingdom,Data theft,China,Non-state-group,"APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
25,2006-01-01,United Kingdom,Data theft,China,Non-state-group,PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'SEA', 'EUROPE', 'EU(MS)', 'WESTEU', 'SASIA', 'SCO', 'NORTHEU']"
26,2006-01-01,Canada,Data theft,China,"Non-state actor, state-affiliation suggested","APT10/Stone Panda/MenuPass Team/Cloud Hopper/Red Apollo/Cicada/POTASSIUM/BRONZE RIVERSIDE/CVNX/HOGFISH/G0045 (MSS, Tianjin State Security Bureau)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'EUROPE', 'WESTEU', 'SASIA', 'SCO', 'EU(MS)', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NORTHEU']"
26,2006-01-01,Japan,Data theft,China,"Non-state actor, state-affiliation suggested","APT10/Stone Panda/MenuPass Team/Cloud Hopper/Red Apollo/Cicada/POTASSIUM/BRONZE RIVERSIDE/CVNX/HOGFISH/G0045 (MSS, Tianjin State Security Bureau)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'EUROPE', 'WESTEU', 'SASIA', 'SCO', 'EU(MS)', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NORTHEU']"
26,2006-01-01,Switzerland,Data theft,China,"Non-state actor, state-affiliation suggested","APT10/Stone Panda/MenuPass Team/Cloud Hopper/Red Apollo/Cicada/POTASSIUM/BRONZE RIVERSIDE/CVNX/HOGFISH/G0045 (MSS, Tianjin State Security Bureau)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'EUROPE', 'WESTEU', 'SASIA', 'SCO', 'EU(MS)', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NORTHEU']"
26,2006-01-01,India,Data theft,China,"Non-state actor, state-affiliation suggested","APT10/Stone Panda/MenuPass Team/Cloud Hopper/Red Apollo/Cicada/POTASSIUM/BRONZE RIVERSIDE/CVNX/HOGFISH/G0045 (MSS, Tianjin State Security Bureau)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'EUROPE', 'WESTEU', 'SASIA', 'SCO', 'EU(MS)', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NORTHEU']"
26,2006-01-01,Germany,Data theft,China,"Non-state actor, state-affiliation suggested","APT10/Stone Panda/MenuPass Team/Cloud Hopper/Red Apollo/Cicada/POTASSIUM/BRONZE RIVERSIDE/CVNX/HOGFISH/G0045 (MSS, Tianjin State Security Bureau)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'EUROPE', 'WESTEU', 'SASIA', 'SCO', 'EU(MS)', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NORTHEU']"
26,2006-01-01,United Arab Emirates,Data theft,China,"Non-state actor, state-affiliation suggested","APT10/Stone Panda/MenuPass Team/Cloud Hopper/Red Apollo/Cicada/POTASSIUM/BRONZE RIVERSIDE/CVNX/HOGFISH/G0045 (MSS, Tianjin State Security Bureau)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'EUROPE', 'WESTEU', 'SASIA', 'SCO', 'EU(MS)', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NORTHEU']"
26,2006-01-01,Brazil,Data theft,China,"Non-state actor, state-affiliation suggested","APT10/Stone Panda/MenuPass Team/Cloud Hopper/Red Apollo/Cicada/POTASSIUM/BRONZE RIVERSIDE/CVNX/HOGFISH/G0045 (MSS, Tianjin State Security Bureau)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'EUROPE', 'WESTEU', 'SASIA', 'SCO', 'EU(MS)', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NORTHEU']"
26,2006-01-01,United States,Data theft,China,"Non-state actor, state-affiliation suggested","APT10/Stone Panda/MenuPass Team/Cloud Hopper/Red Apollo/Cicada/POTASSIUM/BRONZE RIVERSIDE/CVNX/HOGFISH/G0045 (MSS, Tianjin State Security Bureau)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'EUROPE', 'WESTEU', 'SASIA', 'SCO', 'EU(MS)', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NORTHEU']"
26,2006-01-01,United Kingdom,Data theft,China,"Non-state actor, state-affiliation suggested","APT10/Stone Panda/MenuPass Team/Cloud Hopper/Red Apollo/Cicada/POTASSIUM/BRONZE RIVERSIDE/CVNX/HOGFISH/G0045 (MSS, Tianjin State Security Bureau)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'EUROPE', 'WESTEU', 'SASIA', 'SCO', 'EU(MS)', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NORTHEU']"
26,2006-01-01,France,Data theft,China,"Non-state actor, state-affiliation suggested","APT10/Stone Panda/MenuPass Team/Cloud Hopper/Red Apollo/Cicada/POTASSIUM/BRONZE RIVERSIDE/CVNX/HOGFISH/G0045 (MSS, Tianjin State Security Bureau)","['NATO', 'NORTHAM', 'ASIA', 'SCS', 'NEA', 'EUROPE', 'WESTEU', 'SASIA', 'SCO', 'EU(MS)', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NORTHEU']"
27,2006-01-01,Belgium,Data theft,United States,State,NSA/Equation Group,"['EUROPE', 'EU(MS)', 'NATO', 'WESTEU']"
28,2006-03-01,Denmark,Disruption,Unknown,Non-state-group,,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
29,2006-06-01,United States,Data theft,China,Unknown - not attributed,,"['NATO', 'NORTHAM']"
29,2006-06-01,United States,Hijacking without Misuse,China,Unknown - not attributed,,"['NATO', 'NORTHAM']"
30,2006-06-08,Germany,Data theft,Germany,State,BND,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA']"
30,2006-06-08,Afghanistan,Data theft,Germany,State,BND,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU', 'ASIA', 'SASIA']"
31,2006-08-01,United States,Data theft,China,State,,"['NATO', 'NORTHAM']"
32,2006-08-01,United States,Hijacking without Misuse,China,"Non-state actor, state-affiliation suggested",,"['NATO', 'NORTHAM']"
33,2006-11-15,United States,Data theft,China,"Non-state actor, state-affiliation suggested",,"['NATO', 'NORTHAM']"
33,2006-11-15,United States,Disruption,China,"Non-state actor, state-affiliation suggested",,"['NATO', 'NORTHAM']"
34,2006-01-01,United States,Data theft,China,State,"APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SASIA', 'SCO', 'EUROPE', 'EU(MS)', 'WESTEU', 'SCS', 'NORTHEU', 'NEA', 'MENA', 'MEA']"
34,2006-01-01,United States,Data theft,China,State,PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SASIA', 'SCO', 'EUROPE', 'EU(MS)', 'WESTEU', 'SCS', 'NORTHEU', 'NEA', 'MENA', 'MEA']"
34,2006-01-01,United States,Hijacking with Misuse,China,State,"APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SASIA', 'SCO', 'EUROPE', 'EU(MS)', 'WESTEU', 'SCS', 'NORTHEU', 'NEA', 'MENA', 'MEA']"
34,2006-01-01,United States,Hijacking with Misuse,China,State,PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SASIA', 'SCO', 'EUROPE', 'EU(MS)', 'WESTEU', 'SCS', 'NORTHEU', 'NEA', 'MENA', 'MEA']"
34,2006-01-01,India,Data theft,China,State,"APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SASIA', 'SCO', 'EUROPE', 'EU(MS)', 'WESTEU', 'SCS', 'NORTHEU', 'NEA', 'MENA', 'MEA']"
34,2006-01-01,India,Data theft,China,State,PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SASIA', 'SCO', 'EUROPE', 'EU(MS)', 'WESTEU', 'SCS', 'NORTHEU', 'NEA', 'MENA', 'MEA']"
34,2006-01-01,India,Hijacking with Misuse,China,State,"APT1/Comment Crew/Comment Panda/Byzantine Candor/Group 3/ TG-8223/BrownFox/G0006 (PLA, Unit 61398)","['NATO', 'NORTHAM', 'ASIA', 'SASIA', 'SCO', 'EUROPE', 'EU(MS)', 'WESTEU', 'SCS', 'NORTHEU', 'NEA', 'MENA', 'MEA']"
34,2006-01-01,India,Hijacking with Misuse,China,State,PLA Unit 61398,"['NATO', 'NORTHAM', 'ASIA', 'SASIA', 'SCO', 'EUROPE', 'EU(MS)', 'WESTEU', 'SCS', 'NORTHEU', 'NEA', 'MENA', 'MEA']"
