ID,start_date,attribution_ID,attribution_date,attribution_basis_clean,receiver_country,initiator_country,incident_type,receiver_region
2353,2022-10-10,12599,2023-06-15,Industry attribution,Argentina,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,United States,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,United States,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Peru,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Peru,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Panama,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Panama,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Costa Rica,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Costa Rica,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Chile,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Chile,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Brazil,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Brazil,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Not available,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Not available,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Czech Republic,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Czech Republic,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Serbia,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Serbia,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,France,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,France,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Bulgaria,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Bulgaria,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Ireland,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Ireland,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Switzerland,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Switzerland,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Denmark,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Denmark,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Turkey,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Turkey,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Japan,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Japan,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Norway,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Norway,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Belgium,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Belgium,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Egypt,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Egypt,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Iceland,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Iceland,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Germany,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Germany,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,United Kingdom,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,United Kingdom,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Spain,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Spain,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Poland,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Poland,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Indonesia,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Indonesia,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Cyprus,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Cyprus,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Austria,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Austria,China,Hijacking with Misuse,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
2353,2022-10-10,12599,2023-06-15,Industry attribution,Bahrain,China,Data theft,"['NO_REGION', 'CENTAM', 'NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'EASTEU', 'BALKANS', 'WBALKANS', 'WESTEU', 'NORTHEU', 'ASIA', 'MEA', 'SCS', 'NEA', 'MENA', 'AFRICA', 'NAF', 'SEA', 'GULFC', 'SASIA', 'EASIA', 'CENTAS', 'CSTO', 'SSA', 'SCO', 'OC']"
