ID,incident_type,weighted_cyber_intensity,start_date,year,month,receiver_country,initiator_country,receiver_region
1214,Data theft,2.0,2019-01-01,2019.0,1.0,Malaysia,China,"['ASIA', 'NATO', 'MEA', 'CSTO', 'SCO', 'SASIA', 'SEA', 'SCS']"
1215,Disruption,1.0,2019-06-12,2019.0,6.0,Hong Kong,China,['ASIA']
1216,Data theft,2.0,2019-01-01,2019.0,1.0,United States,China,"['NATO', 'NORTHAM']"
1217,Data theft,3.0,2019-01-01,2019.0,1.0,Hong Kong,China,"['ASIA', 'SCS', 'SEA']"
1217,Data theft,3.0,2019-01-01,2019.0,1.0,Indonesia,China,"['ASIA', 'SCS', 'SEA']"
1217,Data theft,3.0,2019-01-01,2019.0,1.0,Malaysia,China,"['ASIA', 'SCS', 'SEA']"
1217,Data theft,3.0,2019-01-01,2019.0,1.0,Philippines,China,"['ASIA', 'SCS', 'SEA']"
1217,Data theft,3.0,2019-01-01,2019.0,1.0,Vietnam,China,"['ASIA', 'SCS', 'SEA']"
1217,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Hong Kong,China,"['ASIA', 'SCS', 'SEA']"
1217,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Indonesia,China,"['ASIA', 'SCS', 'SEA']"
1217,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Malaysia,China,"['ASIA', 'SCS', 'SEA']"
1217,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Philippines,China,"['ASIA', 'SCS', 'SEA']"
1217,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Vietnam,China,"['ASIA', 'SCS', 'SEA']"
1218,Data theft,1.0,2019-01-01,2019.0,1.0,Israel,"Iran, Islamic Republic of","['ASIA', 'MENA', 'MEA']"
1219,Data theft,3.0,2019-01-01,2019.0,1.0,Russia,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'BALKANS', 'ASIA', 'MEA', 'SASIA']"
1219,Data theft,3.0,2019-01-01,2019.0,1.0,Portugal,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'BALKANS', 'ASIA', 'MEA', 'SASIA']"
1219,Data theft,3.0,2019-01-01,2019.0,1.0,Ukraine,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'BALKANS', 'ASIA', 'MEA', 'SASIA']"
1219,Data theft,3.0,2019-01-01,2019.0,1.0,Romania,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'BALKANS', 'ASIA', 'MEA', 'SASIA']"
1219,Data theft,3.0,2019-01-01,2019.0,1.0,Turkey,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'BALKANS', 'ASIA', 'MEA', 'SASIA']"
1219,Data theft,3.0,2019-01-01,2019.0,1.0,Turkmenistan,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'BALKANS', 'ASIA', 'MEA', 'SASIA']"
1219,Data theft,3.0,2019-01-01,2019.0,1.0,Afghanistan,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'BALKANS', 'ASIA', 'MEA', 'SASIA']"
1219,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Russia,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'BALKANS', 'ASIA', 'MEA', 'SASIA']"
1219,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Portugal,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'BALKANS', 'ASIA', 'MEA', 'SASIA']"
1219,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Ukraine,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'BALKANS', 'ASIA', 'MEA', 'SASIA']"
1219,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Romania,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'BALKANS', 'ASIA', 'MEA', 'SASIA']"
1219,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Turkey,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'BALKANS', 'ASIA', 'MEA', 'SASIA']"
1219,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Turkmenistan,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'BALKANS', 'ASIA', 'MEA', 'SASIA']"
1219,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Afghanistan,Unknown,"['EUROPE', 'EASTEU', 'CSTO', 'SCO', 'NATO', 'EU(MS)', 'BALKANS', 'ASIA', 'MEA', 'SASIA']"
1220,Data theft,1.0,2019-07-01,2019.0,7.0,United States,"Iran, Islamic Republic of","['NATO', 'NORTHAM', 'NO_REGION', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'MENA', 'MEA']"
1220,Data theft,1.0,2019-07-01,2019.0,7.0,Mena Region (region),"Iran, Islamic Republic of","['NATO', 'NORTHAM', 'NO_REGION', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'MENA', 'MEA']"
1220,Data theft,1.0,2019-07-01,2019.0,7.0,France,"Iran, Islamic Republic of","['NATO', 'NORTHAM', 'NO_REGION', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'MENA', 'MEA']"
1220,Data theft,1.0,2019-07-01,2019.0,7.0,"Iran, Islamic Republic of","Iran, Islamic Republic of","['NATO', 'NORTHAM', 'NO_REGION', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'MENA', 'MEA']"
1221,Data theft,1.0,2019-06-01,2019.0,6.0,United States,China,"['NATO', 'NORTHAM']"
1222,Data theft,3.0,2019-01-01,2019.0,1.0,Kazakhstan,Kazakhstan,"['ASIA', 'CSTO', 'SCO']"
1222,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Kazakhstan,Kazakhstan,"['ASIA', 'CSTO', 'SCO']"
1223,Disruption,2.0,2019-10-28,2019.0,10.0,Georgia,Russia,"['ASIA', 'CENTAS']"
1224,Data theft,1.0,2019-06-01,2019.0,6.0,Czech Republic,Russia,"['EUROPE', 'NATO', 'EU(MS)', 'EASTEU']"
1225,Data theft,1.0,2019-01-01,2019.0,1.0,United Arab Emirates,United Arab Emirates,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION']"
1225,Data theft,1.0,2019-01-01,2019.0,1.0,Global (region),United Arab Emirates,"['ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION']"
1226,Disruption,4.0,2019-08-31,2019.0,8.0,Hong Kong,Unknown,['ASIA']
1226,Hijacking with Misuse,4.0,2019-08-31,2019.0,8.0,Hong Kong,Unknown,['ASIA']
1227,Hijacking without Misuse,1.0,2019-09-01,2019.0,9.0,India,"Korea, Democratic People's Republic of","['ASIA', 'SASIA', 'SCO']"
1228,Disruption,3.0,2019-01-01,2019.0,1.0,Bahrain,"Iran, Islamic Republic of","['ASIA', 'MENA', 'MEA', 'GULFC']"
1228,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Bahrain,"Iran, Islamic Republic of","['ASIA', 'MENA', 'MEA', 'GULFC']"
1229,Hijacking with Misuse,2.0,2019-01-01,2019.0,1.0,United Kingdom,"Korea, Democratic People's Republic of","['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'SCS', 'EASIA', 'NEA']"
1229,Hijacking with Misuse,2.0,2019-01-01,2019.0,1.0,Russia,"Korea, Democratic People's Republic of","['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'SCS', 'EASIA', 'NEA']"
1229,Hijacking with Misuse,2.0,2019-01-01,2019.0,1.0,China,"Korea, Democratic People's Republic of","['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'SCS', 'EASIA', 'NEA']"
1229,Hijacking with Misuse,2.0,2019-01-01,2019.0,1.0,Poland,"Korea, Democratic People's Republic of","['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'EASTEU', 'CSTO', 'SCO', 'ASIA', 'SCS', 'EASIA', 'NEA']"
1230,Data theft,3.0,2019-07-01,2019.0,7.0,United States,"Korea, Democratic People's Republic of","['NATO', 'NORTHAM']"
1230,Hijacking with Misuse,3.0,2019-07-01,2019.0,7.0,United States,"Korea, Democratic People's Republic of","['NATO', 'NORTHAM']"
1231,Data theft,3.0,2019-11-01,2019.0,11.0,United States,"Iran, Islamic Republic of","['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION']"
1231,Data theft,3.0,2019-11-01,2019.0,11.0,United Kingdom,"Iran, Islamic Republic of","['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION']"
1231,Data theft,3.0,2019-11-01,2019.0,11.0,Saudi Arabia,"Iran, Islamic Republic of","['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION']"
1231,Data theft,3.0,2019-11-01,2019.0,11.0,Europe (region),"Iran, Islamic Republic of","['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION']"
1231,Hijacking with Misuse,3.0,2019-11-01,2019.0,11.0,United States,"Iran, Islamic Republic of","['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION']"
1231,Hijacking with Misuse,3.0,2019-11-01,2019.0,11.0,United Kingdom,"Iran, Islamic Republic of","['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION']"
1231,Hijacking with Misuse,3.0,2019-11-01,2019.0,11.0,Saudi Arabia,"Iran, Islamic Republic of","['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION']"
1231,Hijacking with Misuse,3.0,2019-11-01,2019.0,11.0,Europe (region),"Iran, Islamic Republic of","['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'GULFC', 'NO_REGION']"
1232,Data theft,3.0,2019-03-01,2019.0,3.0,Hong Kong,China,['ASIA']
1233,Data theft,3.0,2019-01-01,2019.0,1.0,Armenia,Russia,"['ASIA', 'CENTAS', 'CSTO']"
1233,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Armenia,Russia,"['ASIA', 'CENTAS', 'CSTO']"
1234,Data theft,3.0,2019-01-01,2019.0,1.0,"Korea, Democratic People's Republic of","Korea, Republic of","['ASIA', 'NEA']"
1234,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,"Korea, Democratic People's Republic of","Korea, Republic of","['ASIA', 'NEA']"
1235,Data theft,4.0,2019-01-01,2019.0,1.0,Australia,China,"['OC', 'ASIA', 'SCS', 'SEA']"
1235,Data theft,4.0,2019-01-01,2019.0,1.0,Indonesia,China,"['OC', 'ASIA', 'SCS', 'SEA']"
1235,Data theft,4.0,2019-01-01,2019.0,1.0,Philippines,China,"['OC', 'ASIA', 'SCS', 'SEA']"
1235,Data theft,4.0,2019-01-01,2019.0,1.0,Thailand,China,"['OC', 'ASIA', 'SCS', 'SEA']"
1235,Data theft,4.0,2019-01-01,2019.0,1.0,Vietnam,China,"['OC', 'ASIA', 'SCS', 'SEA']"
1235,Data theft,4.0,2019-01-01,2019.0,1.0,Brunei,China,"['OC', 'ASIA', 'SCS', 'SEA']"
1235,Disruption,4.0,2019-01-01,2019.0,1.0,Australia,China,"['OC', 'ASIA', 'SCS', 'SEA']"
1235,Disruption,4.0,2019-01-01,2019.0,1.0,Indonesia,China,"['OC', 'ASIA', 'SCS', 'SEA']"
1235,Disruption,4.0,2019-01-01,2019.0,1.0,Philippines,China,"['OC', 'ASIA', 'SCS', 'SEA']"
1235,Disruption,4.0,2019-01-01,2019.0,1.0,Thailand,China,"['OC', 'ASIA', 'SCS', 'SEA']"
1235,Disruption,4.0,2019-01-01,2019.0,1.0,Vietnam,China,"['OC', 'ASIA', 'SCS', 'SEA']"
1235,Disruption,4.0,2019-01-01,2019.0,1.0,Brunei,China,"['OC', 'ASIA', 'SCS', 'SEA']"
1235,Hijacking with Misuse,4.0,2019-01-01,2019.0,1.0,Australia,China,"['OC', 'ASIA', 'SCS', 'SEA']"
1235,Hijacking with Misuse,4.0,2019-01-01,2019.0,1.0,Indonesia,China,"['OC', 'ASIA', 'SCS', 'SEA']"
1235,Hijacking with Misuse,4.0,2019-01-01,2019.0,1.0,Philippines,China,"['OC', 'ASIA', 'SCS', 'SEA']"
1235,Hijacking with Misuse,4.0,2019-01-01,2019.0,1.0,Thailand,China,"['OC', 'ASIA', 'SCS', 'SEA']"
1235,Hijacking with Misuse,4.0,2019-01-01,2019.0,1.0,Vietnam,China,"['OC', 'ASIA', 'SCS', 'SEA']"
1235,Hijacking with Misuse,4.0,2019-01-01,2019.0,1.0,Brunei,China,"['OC', 'ASIA', 'SCS', 'SEA']"
1236,Disruption,3.0,2019-01-01,2019.0,1.0,Middle East (region),"Iran, Islamic Republic of",['NO_REGION']
1236,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Middle East (region),"Iran, Islamic Republic of",['NO_REGION']
1237,Data theft,3.0,2019-09-01,2019.0,9.0,Europe (region),"Korea, Democratic People's Republic of",['NO_REGION']
1237,Data theft,3.0,2019-09-01,2019.0,9.0,Middle East (region),"Korea, Democratic People's Republic of",['NO_REGION']
1237,Hijacking with Misuse,3.0,2019-09-01,2019.0,9.0,Europe (region),"Korea, Democratic People's Republic of",['NO_REGION']
1237,Hijacking with Misuse,3.0,2019-09-01,2019.0,9.0,Middle East (region),"Korea, Democratic People's Republic of",['NO_REGION']
1238,Data theft,3.0,2019-01-27,2019.0,1.0,Morocco,Morocco,"['AFRICA', 'NAF', 'MENA']"
1238,Hijacking with Misuse,3.0,2019-01-27,2019.0,1.0,Morocco,Morocco,"['AFRICA', 'NAF', 'MENA']"
1239,Data theft,4.0,2019-01-01,2019.0,1.0,"Iran, Islamic Republic of",Unknown,"['ASIA', 'MENA', 'MEA']"
1239,Disruption,4.0,2019-01-01,2019.0,1.0,"Iran, Islamic Republic of",Unknown,"['ASIA', 'MENA', 'MEA']"
1239,Hijacking with Misuse,4.0,2019-01-01,2019.0,1.0,"Iran, Islamic Republic of",Unknown,"['ASIA', 'MENA', 'MEA']"
1240,Data theft,3.0,2019-01-01,2019.0,1.0,Togo,Togo,"['AFRICA', 'SSA']"
1240,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Togo,Togo,"['AFRICA', 'SSA']"
1241,Data theft,3.0,2019-07-01,2019.0,7.0,United States,Unknown,"['NATO', 'NORTHAM']"
1241,Hijacking with Misuse,3.0,2019-07-01,2019.0,7.0,United States,Unknown,"['NATO', 'NORTHAM']"
1242,Data theft,3.0,2019-04-01,2019.0,4.0,"Iran, Islamic Republic of",China,"['ASIA', 'MENA', 'MEA', 'NO_REGION']"
1242,Data theft,3.0,2019-04-01,2019.0,4.0,Middle East (region),China,"['ASIA', 'MENA', 'MEA', 'NO_REGION']"
1242,Hijacking with Misuse,3.0,2019-04-01,2019.0,4.0,"Iran, Islamic Republic of",China,"['ASIA', 'MENA', 'MEA', 'NO_REGION']"
1242,Hijacking with Misuse,3.0,2019-04-01,2019.0,4.0,Middle East (region),China,"['ASIA', 'MENA', 'MEA', 'NO_REGION']"
1243,Disruption,1.0,2019-02-14,2019.0,2.0,Pakistan,India,"['ASIA', 'SASIA', 'SCO']"
1244,Disruption,4.0,2019-06-20,2019.0,6.0,"Iran, Islamic Republic of",United States,"['ASIA', 'MENA', 'MEA']"
1244,Hijacking with Misuse,4.0,2019-06-20,2019.0,6.0,"Iran, Islamic Republic of",United States,"['ASIA', 'MENA', 'MEA']"
1245,Data theft,4.0,2019-03-18,2019.0,3.0,Japan,China,"['ASIA', 'SCS', 'NEA']"
1245,Hijacking with Misuse,4.0,2019-03-18,2019.0,3.0,Japan,China,"['ASIA', 'SCS', 'NEA']"
1246,Data theft,4.0,2019-07-01,2019.0,7.0,United Nations Organization,Unknown,['NO_REGION']
1246,Hijacking with Misuse,4.0,2019-07-01,2019.0,7.0,United Nations Organization,Unknown,['NO_REGION']
1247,Data theft,3.0,2019-04-01,2019.0,4.0,South Asia (region),"Iran, Islamic Republic of",['NO_REGION']
1247,Hijacking with Misuse,3.0,2019-04-01,2019.0,4.0,South Asia (region),"Iran, Islamic Republic of",['NO_REGION']
1248,Data theft & Doxing,2.0,2019-07-12,2019.0,7.0,United Kingdom,Russia,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
1249,Data theft,3.0,2019-12-01,2019.0,12.0,Iraq,"Iran, Islamic Republic of","['ASIA', 'MENA', 'MEA', 'NATO', 'GULFC', 'CENTAS']"
1249,Data theft,3.0,2019-12-01,2019.0,12.0,Turkey,"Iran, Islamic Republic of","['ASIA', 'MENA', 'MEA', 'NATO', 'GULFC', 'CENTAS']"
1249,Data theft,3.0,2019-12-01,2019.0,12.0,Kuwait,"Iran, Islamic Republic of","['ASIA', 'MENA', 'MEA', 'NATO', 'GULFC', 'CENTAS']"
1249,Data theft,3.0,2019-12-01,2019.0,12.0,United Arab Emirates,"Iran, Islamic Republic of","['ASIA', 'MENA', 'MEA', 'NATO', 'GULFC', 'CENTAS']"
1249,Data theft,3.0,2019-12-01,2019.0,12.0,Georgia,"Iran, Islamic Republic of","['ASIA', 'MENA', 'MEA', 'NATO', 'GULFC', 'CENTAS']"
1249,Hijacking with Misuse,3.0,2019-12-01,2019.0,12.0,Iraq,"Iran, Islamic Republic of","['ASIA', 'MENA', 'MEA', 'NATO', 'GULFC', 'CENTAS']"
1249,Hijacking with Misuse,3.0,2019-12-01,2019.0,12.0,Turkey,"Iran, Islamic Republic of","['ASIA', 'MENA', 'MEA', 'NATO', 'GULFC', 'CENTAS']"
1249,Hijacking with Misuse,3.0,2019-12-01,2019.0,12.0,Kuwait,"Iran, Islamic Republic of","['ASIA', 'MENA', 'MEA', 'NATO', 'GULFC', 'CENTAS']"
1249,Hijacking with Misuse,3.0,2019-12-01,2019.0,12.0,United Arab Emirates,"Iran, Islamic Republic of","['ASIA', 'MENA', 'MEA', 'NATO', 'GULFC', 'CENTAS']"
1249,Hijacking with Misuse,3.0,2019-12-01,2019.0,12.0,Georgia,"Iran, Islamic Republic of","['ASIA', 'MENA', 'MEA', 'NATO', 'GULFC', 'CENTAS']"
1250,Data theft,3.0,2019-10-01,2019.0,10.0,Japan,China,"['ASIA', 'SCS', 'NEA']"
1250,Hijacking with Misuse,3.0,2019-10-01,2019.0,10.0,Japan,China,"['ASIA', 'SCS', 'NEA']"
1251,Data theft,3.0,2019-01-01,2019.0,1.0,Southeast Asia (region),Vietnam,"['NO_REGION', 'ASIA', 'SCS', 'SEA']"
1251,Data theft,3.0,2019-01-01,2019.0,1.0,Vietnam,Vietnam,"['NO_REGION', 'ASIA', 'SCS', 'SEA']"
1251,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Southeast Asia (region),Vietnam,"['NO_REGION', 'ASIA', 'SCS', 'SEA']"
1251,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Vietnam,Vietnam,"['NO_REGION', 'ASIA', 'SCS', 'SEA']"
1252,Data theft,3.0,2019-01-01,2019.0,1.0,Venezuela,Colombia,['SOUTHAM']
1252,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Venezuela,Colombia,['SOUTHAM']
1253,Data theft,3.0,2019-01-01,2019.0,1.0,Palestine,Palestine,"['ASIA', 'MENA', 'MEA']"
1253,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Palestine,Palestine,"['ASIA', 'MENA', 'MEA']"
1254,Data theft,4.0,2019-09-01,2019.0,9.0,United States,Russia,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'NO_REGION']"
1254,Data theft,4.0,2019-09-01,2019.0,9.0,United Kingdom,Russia,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'NO_REGION']"
1254,Data theft,4.0,2019-09-01,2019.0,9.0,EU (region),Russia,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'NO_REGION']"
1254,Data theft,4.0,2019-09-01,2019.0,9.0,Global (region),Russia,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'NO_REGION']"
1254,Hijacking with Misuse,4.0,2019-09-01,2019.0,9.0,United States,Russia,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'NO_REGION']"
1254,Hijacking with Misuse,4.0,2019-09-01,2019.0,9.0,United Kingdom,Russia,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'NO_REGION']"
1254,Hijacking with Misuse,4.0,2019-09-01,2019.0,9.0,EU (region),Russia,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'NO_REGION']"
1254,Hijacking with Misuse,4.0,2019-09-01,2019.0,9.0,Global (region),Russia,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'NO_REGION']"
1255,Data theft,3.0,2019-01-01,2019.0,1.0,Mongolia,China,"['ASIA', 'EASIA', 'NEA', 'EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1255,Data theft,3.0,2019-01-01,2019.0,1.0,Russia,China,"['ASIA', 'EASIA', 'NEA', 'EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1255,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Mongolia,China,"['ASIA', 'EASIA', 'NEA', 'EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1255,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Russia,China,"['ASIA', 'EASIA', 'NEA', 'EUROPE', 'EASTEU', 'CSTO', 'SCO']"
1256,Data theft,3.0,2019-01-01,2019.0,1.0,India,Pakistan,"['ASIA', 'SASIA', 'SCO']"
1256,Data theft,3.0,2019-01-01,2019.0,1.0,Afghanistan,Pakistan,"['ASIA', 'SASIA', 'SCO']"
1256,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,India,Pakistan,"['ASIA', 'SASIA', 'SCO']"
1256,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Afghanistan,Pakistan,"['ASIA', 'SASIA', 'SCO']"
1257,Data theft,3.0,2019-01-01,2019.0,1.0,Pakistan,Unknown,"['ASIA', 'SASIA', 'SCO', 'EUROPE', 'EASTEU', 'SCS', 'EASIA', 'NEA']"
1257,Data theft,3.0,2019-01-01,2019.0,1.0,Bangladesh,Unknown,"['ASIA', 'SASIA', 'SCO', 'EUROPE', 'EASTEU', 'SCS', 'EASIA', 'NEA']"
1257,Data theft,3.0,2019-01-01,2019.0,1.0,Ukraine,Unknown,"['ASIA', 'SASIA', 'SCO', 'EUROPE', 'EASTEU', 'SCS', 'EASIA', 'NEA']"
1257,Data theft,3.0,2019-01-01,2019.0,1.0,China,Unknown,"['ASIA', 'SASIA', 'SCO', 'EUROPE', 'EASTEU', 'SCS', 'EASIA', 'NEA']"
1257,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Pakistan,Unknown,"['ASIA', 'SASIA', 'SCO', 'EUROPE', 'EASTEU', 'SCS', 'EASIA', 'NEA']"
1257,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Bangladesh,Unknown,"['ASIA', 'SASIA', 'SCO', 'EUROPE', 'EASTEU', 'SCS', 'EASIA', 'NEA']"
1257,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,Ukraine,Unknown,"['ASIA', 'SASIA', 'SCO', 'EUROPE', 'EASTEU', 'SCS', 'EASIA', 'NEA']"
1257,Hijacking with Misuse,3.0,2019-01-01,2019.0,1.0,China,Unknown,"['ASIA', 'SASIA', 'SCO', 'EUROPE', 'EASTEU', 'SCS', 'EASIA', 'NEA']"
1258,Data theft,4.0,2019-01-01,2019.0,1.0,United States,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SCS', 'NEA', 'OC']"
1258,Data theft,4.0,2019-01-01,2019.0,1.0,Netherlands,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SCS', 'NEA', 'OC']"
1258,Data theft,4.0,2019-01-01,2019.0,1.0,"Korea, Republic of",China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SCS', 'NEA', 'OC']"
1258,Data theft,4.0,2019-01-01,2019.0,1.0,Australia,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SCS', 'NEA', 'OC']"
1258,Hijacking with Misuse,4.0,2019-01-01,2019.0,1.0,United States,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SCS', 'NEA', 'OC']"
1258,Hijacking with Misuse,4.0,2019-01-01,2019.0,1.0,Netherlands,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SCS', 'NEA', 'OC']"
1258,Hijacking with Misuse,4.0,2019-01-01,2019.0,1.0,"Korea, Republic of",China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SCS', 'NEA', 'OC']"
1258,Hijacking with Misuse,4.0,2019-01-01,2019.0,1.0,Australia,China,"['NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'WESTEU', 'ASIA', 'SCS', 'NEA', 'OC']"
1259,Data theft,3.0,2019-10-01,2019.0,10.0,United Kingdom,Saudi Arabia,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'GULFC']"
1259,Data theft,3.0,2019-10-01,2019.0,10.0,United Kingdom,United Arab Emirates,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'GULFC']"
1259,Data theft,3.0,2019-10-01,2019.0,10.0,Qatar,Saudi Arabia,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'GULFC']"
1259,Data theft,3.0,2019-10-01,2019.0,10.0,Qatar,United Arab Emirates,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'GULFC']"
1259,Hijacking with Misuse,3.0,2019-10-01,2019.0,10.0,United Kingdom,Saudi Arabia,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'GULFC']"
1259,Hijacking with Misuse,3.0,2019-10-01,2019.0,10.0,United Kingdom,United Arab Emirates,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'ASIA', 'MENA', 'MEA', 'GULFC']"
