ID,start_date,industry_date,political_date,attacker_date,third_party_date,other_date,date_difference_ind,date_difference_pol,date_difference_att,date_difference_third,date_difference_other,date_difference_ind_months,date_difference_pol_months,date_difference_att_months,date_difference_third_months,date_difference_other_months,average_overall,receiver_country,initiator_country,incident_type,receiver_region
174,2011-01-01,2014-01-01,,,,,1096,,,,,36.5,,,,,36.5,United States,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SASIA', 'AFRICA', 'NAF']"
174,2011-01-01,2014-01-01,,,,,1096,,,,,36.5,,,,,36.5,United States,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SASIA', 'AFRICA', 'NAF']"
174,2011-01-01,2014-01-01,,,,,1096,,,,,36.5,,,,,36.5,Iraq,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SASIA', 'AFRICA', 'NAF']"
174,2011-01-01,2014-01-01,,,,,1096,,,,,36.5,,,,,36.5,Iraq,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SASIA', 'AFRICA', 'NAF']"
174,2011-01-01,2014-01-01,,,,,1096,,,,,36.5,,,,,36.5,United Kingdom,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SASIA', 'AFRICA', 'NAF']"
174,2011-01-01,2014-01-01,,,,,1096,,,,,36.5,,,,,36.5,United Kingdom,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SASIA', 'AFRICA', 'NAF']"
174,2011-01-01,2014-01-01,,,,,1096,,,,,36.5,,,,,36.5,Afghanistan,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SASIA', 'AFRICA', 'NAF']"
174,2011-01-01,2014-01-01,,,,,1096,,,,,36.5,,,,,36.5,Afghanistan,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SASIA', 'AFRICA', 'NAF']"
174,2011-01-01,2014-01-01,,,,,1096,,,,,36.5,,,,,36.5,Kuwait,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SASIA', 'AFRICA', 'NAF']"
174,2011-01-01,2014-01-01,,,,,1096,,,,,36.5,,,,,36.5,Kuwait,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SASIA', 'AFRICA', 'NAF']"
174,2011-01-01,2014-01-01,,,,,1096,,,,,36.5,,,,,36.5,Egypt,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SASIA', 'AFRICA', 'NAF']"
174,2011-01-01,2014-01-01,,,,,1096,,,,,36.5,,,,,36.5,Egypt,"Iran, Islamic Republic of",Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'GULFC', 'SOUTHAM', 'NATO', 'NORTHAM', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SASIA', 'AFRICA', 'NAF']"
175,2011-01-01,,2011-01-01,,,2011-01-01,,0,,,0,,0.0,,,0.0,0.0,United States,China,Data theft,"['NATO', 'NORTHAM']"
176,2011-01-01,,,,,,,,,,,,,,,,,Norway,Unknown,Data theft,"['EUROPE', 'NATO', 'NORTHEU']"
177,2011-01-01,,,,,,,,,,,,,,,,,United States,Unknown,Data theft,"['NATO', 'NORTHAM']"
178,2011-01-01,2016-01-01,2016-01-01,,,2016-01-01,1826,1826,,,1826,60.9,60.9,,,60.9,60.9,United States,China,Data theft,"['NATO', 'NORTHAM']"
179,2011-01-01,,2016-01-01,,,2016-01-01,,1826,,,1826,,60.9,,,60.9,60.9,Australia,China,Data theft,['OC']
180,2011-01-01,,,,,2011-01-01,,,,,0,,,,,0.0,0.0,United States,Unknown,Data theft,"['NATO', 'NORTHAM']"
181,2011-01-01,2011-01-01,2011-01-01,,,,0,0,,,,0.0,0.0,,,,0.0,Canada,China,Data theft,"['NATO', 'NORTHAM']"
181,2011-01-01,2011-01-01,2011-01-01,,,,0,0,,,,0.0,0.0,,,,0.0,Canada,China,Hijacking with Misuse,"['NATO', 'NORTHAM']"
182,2011-01-01,,,,,,,,,,,,,,,,,Tunisia,Unknown,Disruption,"['AFRICA', 'NAF', 'MENA']"
183,2011-01-01,,,,,,,,,,,,,,,,,Brazil,Unknown,Disruption,['SOUTHAM']
184,2011-01-02,,,,,,,,,,,,,,,,,India,Pakistan,Disruption,"['ASIA', 'SASIA', 'SCO']"
185,2011-01-09,,,,,,,,,,,,,,,,,Ireland,Unknown,Data theft,"['EUROPE', 'EU(MS)', 'NORTHEU']"
185,2011-01-09,,,,,,,,,,,,,,,,,Ireland,Unknown,Disruption,"['EUROPE', 'EU(MS)', 'NORTHEU']"
185,2011-01-09,,,,,,,,,,,,,,,,,Ireland,Unknown,Hijacking with Misuse,"['EUROPE', 'EU(MS)', 'NORTHEU']"
186,2011-01-24,,,,,,,,,,,,,,,,,France,Unknown,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
187,2011-01-26,,,,,,,,,,,,,,,,,Egypt,Unknown,Disruption,"['MENA', 'MEA', 'AFRICA', 'NAF']"
188,2011-02-01,,,2011-01-01,,,,,,,,,,,,,,Libya,Unknown,Disruption,"['AFRICA', 'MENA', 'MEA', 'NAF']"
189,2011-02-02,,,,,,,,,,,,,,,,,Egypt,Unknown,Disruption,"['MENA', 'MEA', 'AFRICA', 'NAF']"
190,2011-02-03,,,,,,,,,,,,,,,,,Yemen,Unknown,Disruption,"['ASIA', 'MENA', 'MEA']"
191,2011-02-09,,,,,,,,,,,,,,,,,Qatar,Unknown,Disruption,"['ASIA', 'MENA', 'MEA', 'GULFC']"
192,2011-02-11,,,,,,,,,,,,,,,,,United States,Unknown,Data theft & Doxing,"['NATO', 'NORTHAM']"
193,2011-02-21,,,2011-01-01,,,,,,,,,,,,,,United States,"Iran, Islamic Republic of",Disruption,"['NATO', 'NORTHAM']"
194,2011-02-24,,,,,,,,,,,,,,,,,United States,Unknown,Disruption,"['NATO', 'NORTHAM']"
195,2011-03-01,,2011-01-01,,,,,,,,,,,,,,,United States,Unknown,Data theft,"['NATO', 'NORTHAM']"
196,2011-03-02,,,,,,,,,,,,,,,,,Sweden,Pakistan,Disruption,"['EUROPE', 'EU(MS)', 'NORTHEU', 'OC']"
196,2011-03-02,,,,,,,,,,,,,,,,,Australia,Pakistan,Disruption,"['EUROPE', 'EU(MS)', 'NORTHEU', 'OC']"
197,2011-03-04,2011-01-01,2011-01-01,,,,,,,,,,,,,,,"Korea, Republic of","Korea, Democratic People's Republic of",Disruption,"['ASIA', 'SCS', 'NEA']"
198,2011-03-25,,,,,,,,,,,,,,,,,Norway,Unknown,Data theft,"['EUROPE', 'NATO', 'NORTHEU']"
199,2011-04-05,,,,,,,,,,,,,,,,,India,Pakistan,Disruption,"['ASIA', 'SASIA', 'SCO']"
200,2011-04-12,,2011-01-01,,,,,,,,,,,,,,,"Korea, Republic of","Korea, Democratic People's Republic of",Disruption,"['ASIA', 'SCS', 'NEA']"
201,2011-04-17,,,,,,,,,,,,,,,,,Japan,Unknown,Data theft,"['ASIA', 'SCS', 'NEA']"
202,2011-04-19,,,,,,,,,,,,,,,,,United States,China,Disruption,"['NATO', 'NORTHAM']"
203,2011-05-01,,,,,2011-06-02,,,,,32,,,,,1.1,1.1,"Korea, Republic of",China,Data theft,"['ASIA', 'SCS', 'NEA', 'NO_REGION', 'NATO', 'NORTHAM']"
203,2011-05-01,,,,,2011-06-02,,,,,32,,,,,1.1,1.1,Asia (region),China,Data theft,"['ASIA', 'SCS', 'NEA', 'NO_REGION', 'NATO', 'NORTHAM']"
203,2011-05-01,,,,,2011-06-02,,,,,32,,,,,1.1,1.1,United States,China,Data theft,"['ASIA', 'SCS', 'NEA', 'NO_REGION', 'NATO', 'NORTHAM']"
204,2011-05-01,,,,,,,,,,,,,,,,,"Iran, Islamic Republic of",Unknown,Disruption,"['ASIA', 'MENA', 'MEA']"
205,2011-05-21,,,,,,,,,,,,,,,,,India,Pakistan,Disruption,"['ASIA', 'SASIA', 'SCO']"
206,2011-05-22,,,,,,,,,,,,,,,,,Thailand,Unknown,Disruption,"['ASIA', 'SEA']"
207,2011-05-27,,,,,,,,,,,,,,,,,United States,Unknown,Disruption,"['NATO', 'NORTHAM']"
208,2011-05-30,,,,,,,,,,,,,,,,,United States,Unknown,Disruption,"['NATO', 'NORTHAM']"
209,2011-06-01,,,,,,,,,,,,,,,,,Vietnam,China,Disruption,"['ASIA', 'SCS', 'SEA']"
210,2011-06-01,,,,,,,,,,,,,,,,,China,Vietnam,Disruption,"['ASIA', 'SCS', 'EASIA', 'NEA', 'SCO']"
211,2011-06-01,2016-01-01,,,,,1675,,,,,55.8,,,,,55.8,"Iran, Islamic Republic of",Unknown,Data theft,"['ASIA', 'MENA', 'MEA', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SCS', 'EASIA', 'NEA', 'SCO', 'EASTEU', 'CSTO', 'NATO', 'WESTEU']"
211,2011-06-01,2016-01-01,,,,,1675,,,,,55.8,,,,,55.8,"Iran, Islamic Republic of",Unknown,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SCS', 'EASIA', 'NEA', 'SCO', 'EASTEU', 'CSTO', 'NATO', 'WESTEU']"
211,2011-06-01,2016-01-01,,,,,1675,,,,,55.8,,,,,55.8,Sweden,Unknown,Data theft,"['ASIA', 'MENA', 'MEA', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SCS', 'EASIA', 'NEA', 'SCO', 'EASTEU', 'CSTO', 'NATO', 'WESTEU']"
211,2011-06-01,2016-01-01,,,,,1675,,,,,55.8,,,,,55.8,Sweden,Unknown,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SCS', 'EASIA', 'NEA', 'SCO', 'EASTEU', 'CSTO', 'NATO', 'WESTEU']"
211,2011-06-01,2016-01-01,,,,,1675,,,,,55.8,,,,,55.8,China,Unknown,Data theft,"['ASIA', 'MENA', 'MEA', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SCS', 'EASIA', 'NEA', 'SCO', 'EASTEU', 'CSTO', 'NATO', 'WESTEU']"
211,2011-06-01,2016-01-01,,,,,1675,,,,,55.8,,,,,55.8,China,Unknown,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SCS', 'EASIA', 'NEA', 'SCO', 'EASTEU', 'CSTO', 'NATO', 'WESTEU']"
211,2011-06-01,2016-01-01,,,,,1675,,,,,55.8,,,,,55.8,Russia,Unknown,Data theft,"['ASIA', 'MENA', 'MEA', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SCS', 'EASIA', 'NEA', 'SCO', 'EASTEU', 'CSTO', 'NATO', 'WESTEU']"
211,2011-06-01,2016-01-01,,,,,1675,,,,,55.8,,,,,55.8,Russia,Unknown,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SCS', 'EASIA', 'NEA', 'SCO', 'EASTEU', 'CSTO', 'NATO', 'WESTEU']"
211,2011-06-01,2016-01-01,,,,,1675,,,,,55.8,,,,,55.8,Belgium,Unknown,Data theft,"['ASIA', 'MENA', 'MEA', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SCS', 'EASIA', 'NEA', 'SCO', 'EASTEU', 'CSTO', 'NATO', 'WESTEU']"
211,2011-06-01,2016-01-01,,,,,1675,,,,,55.8,,,,,55.8,Belgium,Unknown,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA', 'EUROPE', 'EU(MS)', 'NORTHEU', 'SCS', 'EASIA', 'NEA', 'SCO', 'EASTEU', 'CSTO', 'NATO', 'WESTEU']"
212,2011-06-01,,,,,,,,,,,,,,,,,Syria,Syria,Data theft & Doxing,"['ASIA', 'MENA', 'MEA']"
213,2011-06-05,,,,,,,,,,,,,,,,,India,Unknown,Disruption,"['ASIA', 'SASIA', 'SCO']"
214,2011-06-07,,,,,,,,,,,,,,,,,United States,Pakistan,Disruption,"['NATO', 'NORTHAM']"
215,2011-06-09,,,,,,,,,,,,,,,,,Turkey,Unknown,Disruption,"['ASIA', 'NATO', 'MEA']"
216,2011-06-12,,,,,,,,,,,,,,,,,Spain,Unknown,Disruption,"['EUROPE', 'NATO', 'EU(MS)']"
217,2011-06-13,,,,,,,,,,,,,,,,,United States,Unknown,Data theft,"['NATO', 'NORTHAM']"
218,2011-06-15,,,,,,,,,,,,,,,,,United States,Unknown,Disruption,"['NATO', 'NORTHAM']"
219,2011-06-15,,,,,,,,,,,,,,,,,Malaysia,Unknown,Disruption,"['ASIA', 'SCS', 'SEA']"
220,2011-06-18,,,,,,,,,,,,,,,,,Libya,Libya,Disruption,"['AFRICA', 'MENA', 'MEA', 'NAF']"
221,2011-06-20,,,,,,,,,,,,,,,,,Tunisia,Unknown,Disruption,"['AFRICA', 'NAF', 'MENA', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SOUTHAM', 'NORTHAM', 'MEA']"
221,2011-06-20,,,,,,,,,,,,,,,,,United Kingdom,Unknown,Disruption,"['AFRICA', 'NAF', 'MENA', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SOUTHAM', 'NORTHAM', 'MEA']"
221,2011-06-20,,,,,,,,,,,,,,,,,China,Unknown,Disruption,"['AFRICA', 'NAF', 'MENA', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SOUTHAM', 'NORTHAM', 'MEA']"
221,2011-06-20,,,,,,,,,,,,,,,,,Brazil,Unknown,Disruption,"['AFRICA', 'NAF', 'MENA', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SOUTHAM', 'NORTHAM', 'MEA']"
221,2011-06-20,,,,,,,,,,,,,,,,,United States,Unknown,Disruption,"['AFRICA', 'NAF', 'MENA', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SOUTHAM', 'NORTHAM', 'MEA']"
221,2011-06-20,,,,,,,,,,,,,,,,,Turkey,Unknown,Disruption,"['AFRICA', 'NAF', 'MENA', 'EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'ASIA', 'SCS', 'EASIA', 'NEA', 'SCO', 'SOUTHAM', 'NORTHAM', 'MEA']"
222,2011-06-20,,,,,,,,,,,,,,,,,United Kingdom,Unknown,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'ASIA', 'MEA', 'OC']"
222,2011-06-20,,,,,,,,,,,,,,,,,Turkey,Unknown,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'ASIA', 'MEA', 'OC']"
222,2011-06-20,,,,,,,,,,,,,,,,,Australia,Unknown,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'ASIA', 'MEA', 'OC']"
222,2011-06-20,,,,,,,,,,,,,,,,,Italy,Unknown,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU', 'ASIA', 'MEA', 'OC']"
223,2011-06-20,,,,,,,,,,,,,,,,,United States,Unknown,Data theft & Doxing,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'NO_REGION', 'AFRICA', 'SSA', 'OC']"
223,2011-06-20,,,,,,,,,,,,,,,,,Brazil,Unknown,Data theft & Doxing,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'NO_REGION', 'AFRICA', 'SSA', 'OC']"
223,2011-06-20,,,,,,,,,,,,,,,,,Italy,Unknown,Data theft & Doxing,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'NO_REGION', 'AFRICA', 'SSA', 'OC']"
223,2011-06-20,,,,,,,,,,,,,,,,,Anguilla,Unknown,Data theft & Doxing,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'NO_REGION', 'AFRICA', 'SSA', 'OC']"
223,2011-06-20,,,,,,,,,,,,,,,,,Zimbabwe,Unknown,Data theft & Doxing,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'NO_REGION', 'AFRICA', 'SSA', 'OC']"
223,2011-06-20,,,,,,,,,,,,,,,,,Australia,Unknown,Data theft & Doxing,"['NATO', 'NORTHAM', 'SOUTHAM', 'EUROPE', 'EU(MS)', 'NO_REGION', 'AFRICA', 'SSA', 'OC']"
224,2011-06-24,,,,,,,,,,,,,,,,,United Kingdom,Pakistan,Data theft & Doxing,"['EUROPE', 'NATO', 'EU(MS)', 'NORTHEU']"
225,2011-06-29,,,,,,,,,,,,,,,,,Unknown,Unknown,Disruption,['NO_REGION']
226,2011-07-01,2011-01-01,,,,2011-01-01,,,,,,,,,,,,"Iran, Islamic Republic of","Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
226,2011-07-01,2011-01-01,,,,2011-01-01,,,,,,,,,,,,Netherlands,"Iran, Islamic Republic of",Data theft,"['ASIA', 'MENA', 'MEA', 'EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
227,2011-07-04,,,,,,,,,,,,,,,,,United States,Unknown,Disruption,"['NATO', 'NORTHAM']"
228,2011-07-06,,,,,,,,,,,,,,,,,United States,Unknown,Data theft,"['NATO', 'NORTHAM']"
229,2011-07-08,,,,,,,,,,,,,,,,,United States,Portugal,Disruption,"['NATO', 'NORTHAM']"
230,2011-07-08,,,,,,,,,,,,,,,,,Germany,Germany,Data theft & Doxing,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
231,2011-07-11,,,,,,,,,,,,,,,,,United States,Unknown,Data theft & Doxing,"['NATO', 'NORTHAM']"
232,2011-07-12,,,,,,,,,,,,,,,,,Switzerland,Libya,Disruption,"['EUROPE', 'WESTEU']"
233,2011-07-13,,,,,,,,,,,,,,,,,Germany,Unknown,Data theft & Doxing,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
233,2011-07-13,,,,,,,,,,,,,,,,,Germany,Unknown,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
234,2011-07-13,,2011-01-01,,,,,,,,,,,,,,,United States,Unknown,Data theft,"['NATO', 'NORTHAM']"
235,2011-07-18,,,,,,,,,,,,,,,,,Israel,Palestine,Disruption,"['ASIA', 'MENA', 'MEA']"
236,2011-07-20,,,,,2011-01-01,,,,,,,,,,,,Afghanistan,United States,Disruption,"['ASIA', 'SASIA']"
237,2011-07-21,,,,,,,,,,,,,,,,,NATO (institutions),Unknown,Data theft & Doxing,['NO_REGION']
238,2011-07-22,,,,,,,,,,,,,,,,,Austria,Austria,Data theft & Doxing,"['EUROPE', 'EU(MS)', 'WESTEU']"
239,2011-07-23,,,,,,,,,,,,,,,,,Colombia,Colombia,Data theft & Doxing,['SOUTHAM']
239,2011-07-23,,,,,,,,,,,,,,,,,Colombia,Colombia,Disruption,['SOUTHAM']
240,2011-07-23,,,,,,,,,,,,,,,,,Unknown,Turkey,Disruption,['NO_REGION']
241,2011-07-25,,,,,,,,,,,,,,,,,Japan,China,Data theft,"['ASIA', 'SCS', 'NEA']"
241,2011-07-25,,,,,,,,,,,,,,,,,Japan,China,Hijacking with Misuse,"['ASIA', 'SCS', 'NEA']"
242,2011-07-25,,,,,,,,,,,,,,,,,Italy,Unknown,Data theft & Doxing,"['EUROPE', 'NATO', 'EU(MS)']"
243,2011-07-28,,,,,,,,,,,,,,,,,United States,Unknown,Data theft & Doxing,"['NATO', 'NORTHAM']"
244,2011-07-28,,,,,,,,,,,,,,,,,France,Unknown,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
245,2011-08-01,,,,,,,,,,,,,,,,,United States,Unknown,Data theft & Doxing,"['NATO', 'NORTHAM']"
246,2011-08-01,,,,,,,,,,,,,,,,,Japan,China,Data theft,"['ASIA', 'SCS', 'NEA']"
247,2011-08-01,,,,,,,,,,,,,,,,,Israel,Egypt,Disruption,"['ASIA', 'MENA', 'MEA', 'NATO', 'NORTHAM']"
247,2011-08-01,,,,,,,,,,,,,,,,,United States,Egypt,Disruption,"['ASIA', 'MENA', 'MEA', 'NATO', 'NORTHAM']"
248,2011-08-02,,,,,,,,,,,,,,,,,Colombia,Colombia,Disruption,['SOUTHAM']
249,2011-08-05,,,,,,,,,,,,,,,,,Yemen,Unknown,Disruption,"['ASIA', 'MENA', 'MEA']"
250,2011-08-07,,,,,,,,,,,,,,,,,Syria,Unknown,Disruption,"['ASIA', 'MENA', 'MEA']"
251,2011-08-08,2011-01-01,,2011-01-01,,,,,,,,,,,,,,Unknown,Syria,Disruption,['NO_REGION']
252,2011-08-09,,,,,,,,,,,,,,,,,Canada,Unknown,Disruption,"['NATO', 'NORTHAM']"
253,2011-08-21,,,,,,,,,,,,,,,,,Israel,Egypt,Disruption,"['ASIA', 'MENA', 'MEA']"
254,2011-08-22,,,,,,,,,,,,,,,,,Libya,Unknown,Disruption,"['AFRICA', 'MENA', 'MEA', 'NAF']"
255,2011-08-24,,,,,,,,,,,,,,,,,United States,Unknown,Data theft & Doxing,"['NATO', 'NORTHAM']"
256,2011-08-25,,,,,,,,,,,,,,,,,Philippines,Philippines,Disruption,"['ASIA', 'SCS', 'SEA']"
257,2011-08-30,,,,,,,,,,,,,,,,,Unknown,Unknown,Disruption,['NO_REGION']
258,2011-09-01,,2012-01-01,,,,,122,,,,,4.1,,,,4.1,"Korea, Republic of","Korea, Democratic People's Republic of",Disruption,"['ASIA', 'SCS', 'NEA']"
259,2011-09-01,2013-01-01,2013-01-01,,,,488,488,,,,16.3,16.3,,,,16.3,United States,China,Data theft,"['NATO', 'NORTHAM']"
260,2011-09-01,2012-01-01,,,,2012-01-01,122,,,,122,4.1,,,,4.1,4.1,Lebanon,United States,Data theft,"['ASIA', 'MENA', 'MEA']"
260,2011-09-01,2012-01-01,,,,2012-01-01,122,,,,122,4.1,,,,4.1,4.1,Lebanon,United States,Hijacking with Misuse,"['ASIA', 'MENA', 'MEA']"
261,2011-09-04,,,,,,,,,,,,,,,,,Belgium,Unknown,Data theft & Doxing,"['EUROPE', 'EU(MS)', 'NATO', 'WESTEU']"
261,2011-09-04,,,,,,,,,,,,,,,,,Belgium,Unknown,Disruption,"['EUROPE', 'EU(MS)', 'NATO', 'WESTEU']"
262,2011-09-04,,,,,,,,,,,,,,,,,Israel,Turkey,Disruption,"['ASIA', 'MENA', 'MEA']"
263,2011-09-09,,,,,,,,,,,,,,,,,United States,Unknown,Disruption,"['NATO', 'NORTHAM']"
264,2011-09-11,,,,,,,,,,,,,,,,,United States,Unknown,Disruption,"['NATO', 'NORTHAM']"
265,2011-09-12,,,,,,,,,,,,,,,,,Nigeria,Unknown,Disruption,"['AFRICA', 'SSA']"
266,2011-09-12,,,,,,,,,,,,,,,,,Russia,Unknown,Disruption,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
267,2011-09-14,,,,,,,,,,,,,,,,,United States,Unknown,Data theft & Doxing,"['NATO', 'NORTHAM']"
268,2011-09-15,,,,,,,,,,,,,,,,,Mexico,Unknown,Disruption,['NO_REGION']
269,2011-09-19,,,,,,,,,,,,,,,,,France,Unknown,Disruption,"['EUROPE', 'NATO', 'EU(MS)', 'WESTEU']"
270,2011-09-26,,,,,,,,,,,,,,,,,Austria,Austria,Data theft & Doxing,"['EUROPE', 'EU(MS)', 'WESTEU']"
271,2011-09-26,,,,,,,,,,,,,,,,,Syria,Unknown,Disruption,"['ASIA', 'MENA', 'MEA']"
272,2011-09-26,,,2013-01-01,,,,,463,,,,,15.4,,,15.4,United States,Syria,Disruption,"['NATO', 'NORTHAM']"
273,2011-09-28,,,,,,,,,,,,,,,,,Pakistan,Saudi Arabia,Disruption,"['ASIA', 'SASIA', 'SCO']"
274,2011-10-03,,,,,,,,,,,,,,,,,Thailand,Thailand,Disruption,"['ASIA', 'SEA']"
275,2011-10-10,2014-01-01,,,,,814,,,,,27.1,,,,,27.1,Israel,China,Data theft,"['ASIA', 'MENA', 'MEA']"
276,2011-10-16,,,,,,,,,,,,,,,,,Maldives,Unknown,Disruption,"['ASIA', 'SASIA']"
277,2011-10-18,,,,,,,,,,,,,,,,,India,Pakistan,Disruption,"['ASIA', 'SASIA', 'SCO']"
278,2011-10-21,,,,,,,,,,,,,,,,,United States,United States,Data theft & Doxing,"['NATO', 'NORTHAM']"
279,2011-10-26,,2011-01-01,,,,,,,,,,,,,,,"Korea, Republic of","Korea, Republic of",Disruption,"['ASIA', 'SCS', 'NEA']"
280,2011-10-27,,,,,,,,,,,,,,,,,United States,Unknown,Disruption,"['NATO', 'NORTHAM']"
281,2011-10-29,,,,,,,,,,,,,,,,,Mexico,Mexico,Disruption,['NO_REGION']
282,2011-11-01,,2011-01-01,,,,,,,,,,,,,,,Palestine,Israel,Disruption,"['ASIA', 'MENA', 'MEA']"
283,2011-11-05,,,,,,,,,,,,,,,,,El Salvador,Unknown,Disruption,['CENTAM']
284,2011-11-08,,,,,,,,,,,,,,,,,Finland,Unknown,Data theft & Doxing,"['EUROPE', 'EU(MS)', 'NORTHEU']"
285,2011-11-08,,,,,2011-01-01,,,,,,,,,,,,Russia,Russia,Disruption,"['EUROPE', 'EASTEU', 'CSTO', 'SCO']"
286,2011-11-10,,,,,,,,,,,,,,,,,Turkey,Qatar,Disruption,"['ASIA', 'NATO', 'MEA']"
287,2011-11-10,,,,,,,,,,,,,,,,,Bangladesh,Unknown,Disruption,"['ASIA', 'SASIA']"
288,2011-11-11,,,,,,,,,,,,,,,,,Unknown,France,Disruption,['NO_REGION']
288,2011-11-11,,,,,,,,,,,,,,,,,Unknown,Germany,Disruption,['NO_REGION']
288,2011-11-11,,,,,,,,,,,,,,,,,Unknown,Slovakia,Disruption,['NO_REGION']
288,2011-11-11,,,,,,,,,,,,,,,,,Unknown,United States,Disruption,['NO_REGION']
289,2011-11-17,,,,,,,,,,,,,,,,,Israel,Unknown,Data theft,"['ASIA', 'MENA', 'MEA']"
